exp_id,timestamp,bw,delay,loss,iw,rtt,throughput,reward
47,2025-08-01T15:27:20.821365,6,10,5,10,10.328,4.17,0.8598899245887957
48,2025-08-01T15:27:20.821410,6,10,5,12,10.156,5.03,1.0
49,2025-08-01T15:27:38.403856,6,30,0,4,36.131,1000.0,0.9674573081287537
50,2025-08-01T15:27:38.403923,6,30,0,4,30.262,979.0,0.9831339105148371
51,2025-08-01T15:27:38.403950,6,30,0,6,30.252,1.42,0.20113599999999995
52,2025-08-01T15:27:38.403976,6,30,0,8,30.411,1.99,0.2005463257373976
53,2025-08-01T15:27:56.100972,6,30,1,4,36.51,961.0,0.964941112024103
54,2025-08-01T15:27:56.101010,6,30,1,6,30.634,1.48,0.1978110144971645
55,2025-08-01T15:27:56.101030,6,30,1,8,30.251,1.93,0.20067445914103813
56,2025-08-01T15:27:56.101042,6,30,1,10,30.11,1.85,0.20154006243496353
57,2025-08-01T15:28:14.731579,6,30,5,6,36.201,1.47,0.6970786979902749
58,2025-08-01T15:28:14.731672,6,30,5,8,30.291,2.0,0.9207207207207206
59,2025-08-01T15:28:14.731695,6,30,5,10,30.316,1.83,0.8592945300492469
60,2025-08-01T15:28:14.731714,6,30,5,12,30.31,2.22,0.9998746288353679
61,2025-08-01T15:28:33.287680,6,100,0,4,120.866,393.0,0.5681475022348852
62,2025-08-01T15:28:33.287742,6,100,0,6,100.622,602.0,0.8155461632996157
63,2025-08-01T15:28:33.287775,6,100,0,8,100.069,781.0,1.0
64,2025-08-01T15:28:33.287792,6,100,0,10,100.123,545.0,0.7581507754424925
65,2025-08-01T15:28:52.792635,6,100,1,4,120.465,399.0,0.5815084728495262
66,2025-08-01T15:28:52.792686,6,100,1,6,100.566,596.0,0.8192207792207793
67,2025-08-01T15:28:52.792717,6,100,1,8,100.76,770.0,0.999614926558158
68,2025-08-01T15:28:52.792732,6,100,1,10,100.837,541.0,0.76154042096226
69,2025-08-01T15:29:13.211829,6,100,5,4,120.542,400.0,0.5706692345598506
70,2025-08-01T15:29:13.211904,6,100,5,6,100.121,600.0,0.806826801517067
71,2025-08-01T15:29:13.211936,6,100,5,8,100.144,791.0,0.9999540661447515
72,2025-08-01T15:29:13.211965,6,100,5,10,100.305,543.0,0.7488113743600351
73,2025-08-01T15:29:30.627342,9,10,0,10,12.204,4.37,0.6848875778433301
74,2025-08-01T15:29:30.627384,9,10,0,12,10.188,5.17,0.8127407407407408
75,2025-08-01T15:29:30.627411,9,10,0,14,10.324,5.63,0.8646246215219482
76,2025-08-01T15:29:30.627419,9,10,0,16,10.265,6.75,0.9984997564539698
77,2025-08-01T15:29:48.083920,9,10,1,4,12.225,1.7,0.6936921101441004
78,2025-08-01T15:29:48.084027,9,10,1,4,10.264,1.72,0.731716030137698
79,2025-08-01T15:29:48.084093,9,10,1,4,10.181,1.67,0.717829457364341
80,2025-08-01T15:29:48.084128,9,10,1,6,10.235,2.58,0.9989447972642892
81,2025-08-01T15:30:04.888383,9,10,5,10,12.315,4.25,0.6700864425545552
82,2025-08-01T15:30:04.888527,9,10,5,12,10.219,5.23,0.8203800856204609
83,2025-08-01T15:30:04.888618,9,10,5,14,10.199,5.95,0.9062314540059347
84,2025-08-01T15:30:04.888687,9,10,5,16,10.245,6.74,0.9991020009760859
85,2025-08-01T15:30:23.605992,9,30,0,4,36.451,995.0,0.9668157252201586
86,2025-08-01T15:30:23.606035,9,30,0,6,30.403,66.6,0.2535477386934673
87,2025-08-01T15:30:23.606048,9,30,0,8,30.449,1.9,0.2012254936213465
88,2025-08-01T15:30:23.606055,9,30,0,10,30.422,1.84,0.2013544873800334
89,2025-08-01T15:30:41.286842,9,30,1,4,36.369,991.0,0.965619071187
90,2025-08-01T15:30:41.286941,9,30,1,6,30.473,1.42,0.19880982224988636
91,2025-08-01T15:30:41.287005,9,30,1,8,30.117,1.94,0.2015660948536831
92,2025-08-01T15:30:41.287066,9,30,1,10,30.536,1.81,0.1987168485454762
93,2025-08-01T15:31:00.002511,9,30,5,6,36.575,1.47,0.16633400283926594
94,2025-08-01T15:31:00.002574,9,30,5,6,30.182,910.0,1.0
95,2025-08-01T15:31:00.002594,9,30,5,6,30.305,1.45,0.20046297803829558
96,2025-08-01T15:31:00.002614,9,30,5,8,30.399,1.97,0.20030418958981075
97,2025-08-01T15:31:18.552191,9,100,0,4,120.842,396.0,0.5708786485415569
98,2025-08-01T15:31:18.552279,9,100,0,6,100.172,593.0,0.8066176713137803
99,2025-08-01T15:31:18.552337,9,100,0,8,100.188,782.0,0.9999361200942228
100,2025-08-01T15:31:18.552355,9,100,0,10,100.156,543.0,0.7554987212276215
101,2025-08-01T15:31:38.122409,9,100,1,4,126.726,400.0,0.5618472629304052
102,2025-08-01T15:31:38.122490,9,100,1,6,100.738,597.0,0.8014280736787978
103,2025-08-01T15:31:38.122519,9,100,1,8,100.725,793.0,0.9991839166046166
104,2025-08-01T15:31:38.122533,9,100,1,10,100.314,539.0,0.7437578814627994
105,2025-08-01T15:31:56.806290,9,100,5,2,345.78,200.0,0.32862450905522805
106,2025-08-01T15:31:56.806360,9,100,5,4,100.098,400.0,0.7414551607445008
107,2025-08-01T15:31:56.806397,9,100,5,6,100.384,591.0,0.9994301880777814
108,2025-08-01T15:31:56.806434,9,100,5,8,100.614,297.0,0.6010047546642296
1,2025-08-01T15:34:17.455353,3,10,0,12,12.149,5.28,0.7007538195929826
2,2025-08-01T15:34:17.455496,3,10,0,14,10.156,6.18,0.8244999001667539
3,2025-08-01T15:34:17.455512,3,10,0,16,10.144,6.83,0.8904754344020067
4,2025-08-01T15:34:17.455519,3,10,0,18,10.129,7.91,1.0
5,2025-08-01T15:34:34.787234,3,10,1,12,12.14,5.16,0.7108751652330193
6,2025-08-01T15:34:34.787323,3,10,1,14,10.137,6.11,0.8440052700922267
7,2025-08-01T15:34:34.787356,3,10,1,16,10.235,6.89,0.9243037112700034
8,2025-08-01T15:34:34.787401,3,10,1,18,10.265,7.59,0.997506088650755
9,2025-08-01T15:34:53.142212,3,10,5,8,12.773,3.46,0.632150008204378
10,2025-08-01T15:34:53.142302,3,10,5,10,10.178,2.73,0.5724791855654285
11,2025-08-01T15:34:53.142363,3,10,5,12,10.102,5.13,0.9027397260273973
12,2025-08-01T15:34:53.142424,3,10,5,14,10.228,5.84,0.9975361752053187
13,2025-08-01T15:35:10.717076,3,30,0,6,36.152,1.47,0.791973605533139
14,2025-08-01T15:35:10.717125,3,30,0,6,30.104,1.5,0.8381782869032744
15,2025-08-01T15:35:10.717146,3,30,0,8,30.192,1.88,0.9992978272390036
16,2025-08-01T15:35:10.717157,3,30,0,10,30.086,1.85,0.9872340425531916
17,2025-08-01T15:35:28.507514,3,30,1,10,36.787,1.84,0.7307445983217316
18,2025-08-01T15:35:28.507549,3,30,1,10,30.274,1.85,0.7692307692307693
19,2025-08-01T15:35:28.507569,3,30,1,12,30.47,2.2,0.8756365656004645
20,2025-08-01T15:35:28.507580,3,30,1,14,30.385,2.6,0.9992693763370084
21,2025-08-01T15:35:48.273538,3,30,5,2,36.114,486.0,0.9670543279614554
22,2025-08-01T15:35:48.273578,3,30,5,4,30.165,153.0,0.45185185185185184
23,2025-08-01T15:35:48.273598,3,30,5,6,30.225,1.46,0.2020062698485637
24,2025-08-01T15:35:48.273608,3,30,5,8,30.174,2.0,0.20323252706319803
25,2025-08-01T15:36:06.884797,3,100,0,4,120.856,395.0,0.5615903588653237
26,2025-08-01T15:36:06.884837,3,100,0,6,100.944,601.0,0.8007726311737499
27,2025-08-01T15:36:06.884850,3,100,0,8,100.099,798.0,0.9999400593412522
28,2025-08-01T15:36:06.884859,3,100,0,10,100.069,548.0,0.7493734335839598
29,2025-08-01T15:36:25.462182,3,100,1,4,120.571,398.0,0.5656408885919423
30,2025-08-01T15:36:25.462227,3,100,1,6,100.16,596.0,0.7982434127979925
31,2025-08-01T15:36:25.462253,3,100,1,8,100.715,797.0,0.9988978801568783
32,2025-08-01T15:36:25.462277,3,100,1,10,100.338,542.0,0.7436853497912315
33,2025-08-01T15:36:48.049105,3,100,5,6,120.46,602.0,0.9663523161215342
34,2025-08-01T15:36:48.049213,3,100,5,8,100.332,434.0,0.7764690993343958
35,2025-08-01T15:36:48.049283,3,100,5,10,100.42,540.0,0.9171578638819946
36,2025-08-01T15:36:48.049350,3,100,5,12,100.194,452.0,0.8006644518272426
37,2025-08-01T15:37:05.530939,6,10,0,12,12.28,5.3,0.7174891881245155
38,2025-08-01T15:37:05.531004,6,10,0,14,10.2,5.98,0.8221066319895969
39,2025-08-01T15:37:05.531044,6,10,0,16,10.284,6.33,0.8568839496656465
40,2025-08-01T15:37:05.531059,6,10,0,18,10.244,7.69,0.9991409605622803
41,2025-08-01T15:37:23.006481,6,10,1,12,12.142,1.87,0.3655975154927181
42,2025-08-01T15:37:23.006600,6,10,1,14,10.303,5.94,0.8267445539234057
43,2025-08-01T15:37:23.006662,6,10,1,16,10.166,6.86,0.9268874172185431
44,2025-08-01T15:37:23.006684,6,10,1,18,10.321,7.55,0.9969964150760585
45,2025-08-01T15:37:44.465634,6,10,5,4,12.694,1.73,0.4828754145911858
46,2025-08-01T15:37:44.465708,6,10,5,6,10.369,2.63,0.6866431026137845
47,2025-08-01T15:37:44.465756,6,10,5,8,10.323,3.3,0.8124591092333028
48,2025-08-01T15:37:44.465803,6,10,5,10,10.172,4.29,1.0
49,2025-08-01T15:38:02.065555,6,30,0,2,36.273,500.0,0.6024874909207932
50,2025-08-01T15:38:02.065632,6,30,0,2,30.244,496.0,0.632244008714597
51,2025-08-01T15:38:02.065681,6,30,0,4,30.26,918.0,0.9998942498347654
52,2025-08-01T15:38:02.065734,6,30,0,6,30.439,1.44,0.19997365093414082
53,2025-08-01T15:38:19.705917,6,30,1,6,36.552,1.47,0.6948096159192678
54,2025-08-01T15:38:19.705972,6,30,1,8,30.424,1.95,0.901032968282508
55,2025-08-01T15:38:19.706006,6,30,1,10,30.246,1.83,0.8589569136682804
56,2025-08-01T15:38:19.706043,6,30,1,12,30.17,2.22,1.0
57,2025-08-01T15:38:39.409061,6,30,5,8,242.502,1.96,0.6423337623905951
58,2025-08-01T15:38:39.409173,6,30,5,10,30.326,1.79,0.7637795275590551
59,2025-08-01T15:38:39.409241,6,30,5,12,30.384,2.1,0.8610355429504961
60,2025-08-01T15:38:39.409283,6,30,5,14,30.439,2.54,0.9992575314563553
61,2025-08-01T15:38:57.973936,6,100,0,4,121.205,399.0,0.5766700193120882
62,2025-08-01T15:38:57.974104,6,100,0,6,100.194,600.0,0.8185567010309278
63,2025-08-01T15:38:57.974203,6,100,0,8,100.294,776.0,0.9998005862763475
64,2025-08-01T15:38:57.974237,6,100,0,10,100.532,541.0,0.7570595360517101
65,2025-08-01T15:39:18.509229,6,100,1,2,120.917,195.0,0.3664070739364889
66,2025-08-01T15:39:18.509269,6,100,1,4,100.905,41.8,0.24202895503014785
67,2025-08-01T15:39:18.509289,6,100,1,6,100.854,593.0,0.8081886873519909
68,2025-08-01T15:39:18.509309,6,100,1,8,100.452,779.0,1.0
69,2025-08-01T15:39:37.116159,6,100,5,4,121.297,393.0,0.5684544524457312
70,2025-08-01T15:39:37.116239,6,100,5,6,100.612,583.0,0.7971830985915492
71,2025-08-01T15:39:37.116302,6,100,5,8,100.685,781.0,0.9998549932959229
72,2025-08-01T15:39:37.116319,6,100,5,10,100.846,531.0,0.7434539798426947
73,2025-08-01T15:39:54.514302,9,10,0,12,12.26,5.11,0.7037260065167221
74,2025-08-01T15:39:54.514387,9,10,0,14,10.389,5.97,0.8241342485957664
75,2025-08-01T15:39:54.514447,9,10,0,16,10.252,6.58,0.8908136482939633
76,2025-08-01T15:39:54.514486,9,10,0,18,10.278,7.62,0.9994940649931894
77,2025-08-01T15:40:11.953016,9,10,1,6,12.171,2.53,0.7641358429983356
78,2025-08-01T15:40:11.953074,9,10,1,6,10.168,2.62,0.8182890855457228
79,2025-08-01T15:40:11.953093,9,10,1,6,10.175,2.52,0.7945526733491335
80,2025-08-01T15:40:11.953125,9,10,1,8,10.5,3.39,0.9936761904761905
81,2025-08-01T15:40:32.591627,9,10,5,12,12.739,4.98,0.16582427688228765
82,2025-08-01T15:40:32.591719,9,10,5,14,10.246,3.74,0.2033414696869703
83,2025-08-01T15:40:32.591772,9,10,5,16,10.196,693.0,1.0
84,2025-08-01T15:40:32.591790,9,10,5,18,10.248,7.65,0.20781633666879565
85,2025-08-01T15:40:50.214383,9,30,0,2,36.333,502.0,0.572339819148998
86,2025-08-01T15:40:50.214429,9,30,0,4,30.206,989.0,1.0
87,2025-08-01T15:40:50.214441,9,30,0,6,30.407,1.42,0.19982657098641168
88,2025-08-01T15:40:50.214453,9,30,0,8,30.499,1.96,0.19966406536692624
89,2025-08-01T15:41:07.889446,9,30,1,2,36.591,487.0,0.5601669637669578
90,2025-08-01T15:41:07.889485,9,30,1,4,30.317,986.0,0.999188574067355
91,2025-08-01T15:41:07.889504,9,30,1,6,30.194,1.45,0.20117647058823526
92,2025-08-01T15:41:07.889523,9,30,1,8,30.295,1.48,0.2005340346632019
93,2025-08-01T15:41:28.010559,9,30,5,4,36.42,151.0,0.2862366814920356
94,2025-08-01T15:41:28.010623,9,30,5,4,30.104,999.0,1.0
95,2025-08-01T15:41:28.010643,9,30,5,4,30.28,933.0,0.9459846636596967
96,2025-08-01T15:41:28.010661,9,30,5,6,30.377,205.0,0.3623667516481158
97,2025-08-01T15:41:46.655994,9,100,0,4,121.251,389.0,0.5637899798569187
98,2025-08-01T15:41:46.656128,9,100,0,6,101.299,588.0,0.800194153995931
99,2025-08-01T15:41:46.656211,9,100,0,8,100.23,781.0,1.0
100,2025-08-01T15:41:46.656236,9,100,0,10,100.571,542.0,0.754507531521262
101,2025-08-01T15:42:05.175874,9,100,1,4,120.397,398.0,0.5665141158002276
102,2025-08-01T15:42:05.175980,9,100,1,6,100.415,589.0,0.7916092537577095
103,2025-08-01T15:42:05.176048,9,100,1,8,100.323,796.0,0.9998325408929158
104,2025-08-01T15:42:05.176115,9,100,1,10,100.239,543.0,0.7457286432160803
105,2025-08-01T15:42:23.918362,9,100,5,4,120.573,400.0,0.7072279415341295
106,2025-08-01T15:42:23.918398,9,100,5,6,100.491,592.0,0.9999980097720194
107,2025-08-01T15:42:23.918417,9,100,5,8,100.49,462.0,0.8243243243243243
108,2025-08-01T15:42:23.918435,9,100,5,10,100.566,373.0,0.7039029095320485
1,2025-08-01T15:42:42.944491,3,10,0,10,12.473,4.23,0.1843231856281265
2,2025-08-01T15:42:42.944751,3,10,0,12,10.272,5.18,0.2240379709633809
3,2025-08-01T15:42:42.944839,3,10,0,14,10.202,159.0,0.9993334640266615
4,2025-08-01T15:42:42.944870,3,10,0,16,10.168,6.74,0.23391194968553455
5,2025-08-01T15:43:01.412351,3,10,1,10,12.209,4.31,0.7958172733974191
6,2025-08-01T15:43:01.412386,3,10,1,12,10.311,5.17,0.952
7,2025-08-01T15:43:01.412405,3,10,1,14,10.414,5.5,0.9980218936047629
8,2025-08-01T15:43:01.412430,3,10,1,16,10.318,2.4,0.548955223880597
9,2025-08-01T15:43:18.790809,3,10,5,10,12.208,4.26,0.7623948179024176
10,2025-08-01T15:43:18.790893,3,10,5,12,10.154,3.83,0.7356373149470139
11,2025-08-01T15:43:18.790947,3,10,5,14,10.105,5.71,1.0
12,2025-08-01T15:43:18.790965,3,10,5,16,10.224,4.31,0.8015250336422113
13,2025-08-01T15:43:36.475463,3,30,0,8,36.348,1.94,0.885608867368524
14,2025-08-01T15:43:36.475613,3,30,0,8,30.367,1.97,0.9296296296296296
15,2025-08-01T15:43:36.475664,3,30,0,10,30.43,1.78,0.8588451941918915
16,2025-08-01T15:43:36.475694,3,30,0,12,30.45,2.16,0.9994548440065681
17,2025-08-01T15:43:54.124352,3,30,1,8,36.389,1.97,0.8755808544261098
18,2025-08-01T15:43:54.124445,3,30,1,8,30.143,1.9,0.8846846846846846
19,2025-08-01T15:43:54.124509,3,30,1,10,30.279,1.74,0.826128714665324
20,2025-08-01T15:43:54.124565,3,30,1,12,30.302,2.22,0.9989505643191868
21,2025-08-01T15:44:11.934966,3,30,5,4,36.383,955.0,0.9671494928950334
22,2025-08-01T15:44:11.935042,3,30,5,6,30.585,1.45,0.20005069041988377
23,2025-08-01T15:44:11.935092,3,30,5,8,30.407,1.83,0.20153298429319366
24,2025-08-01T15:44:11.935107,3,30,5,10,30.454,722.0,0.8045080916820045
25,2025-08-01T15:44:30.492642,3,100,0,4,120.36,396.0,0.5752597369182775
26,2025-08-01T15:44:30.492917,3,100,0,6,100.191,601.0,0.8203870967741935
27,2025-08-01T15:44:30.492966,3,100,0,8,100.342,775.0,0.9996990293197265
28,2025-08-01T15:44:30.493001,3,100,0,10,100.868,538.0,0.7540124902939263
29,2025-08-01T15:44:49.114184,3,100,1,4,120.797,393.0,0.5607516385656457
30,2025-08-01T15:44:49.114321,3,100,1,6,101.246,589.0,0.7895972469107692
31,2025-08-01T15:44:49.114364,3,100,1,8,100.743,797.0,0.9993706758782248
32,2025-08-01T15:44:49.114389,3,100,1,10,100.426,542.0,0.7440401505646174
33,2025-08-01T15:45:08.022093,3,100,5,4,340.608,189.0,0.3179649654702888
34,2025-08-01T15:45:08.022165,3,100,5,6,100.583,584.0,1.0
35,2025-08-01T15:45:08.022207,3,100,5,8,100.674,459.0,0.8285863417552001
36,2025-08-01T15:45:08.022251,3,100,5,10,100.884,370.0,0.7062525901170638
37,2025-08-01T15:45:25.435254,6,10,0,10,12.27,4.28,0.6686579853444347
38,2025-08-01T15:45:25.435383,6,10,0,12,10.303,5.21,0.8095758146373404
39,2025-08-01T15:45:25.435464,6,10,0,14,10.176,5.59,0.8566813509544787
40,2025-08-01T15:45:25.435487,6,10,0,16,10.253,6.81,0.9984980005851946
41,2025-08-01T15:45:42.793936,6,10,1,10,12.172,4.37,0.6681844680231889
42,2025-08-01T15:45:42.793992,6,10,1,12,10.398,5.18,0.7895578301208469
43,2025-08-01T15:45:42.794004,6,10,1,14,10.227,5.57,0.8374821173104434
44,2025-08-01T15:45:42.794020,6,10,1,16,10.325,6.99,0.9981016949152542
45,2025-08-01T15:46:02.171491,6,10,5,6,12.197,2.64,0.5666850606714346
46,2025-08-01T15:46:02.171526,6,10,5,8,10.228,3.51,0.7306959204891287
47,2025-08-01T15:46:02.171546,6,10,5,10,10.119,1.95,0.49601518026565466
48,2025-08-01T15:46:02.171556,6,10,5,12,10.215,5.27,0.9981204111600588
49,2025-08-01T15:46:19.791210,6,30,0,4,36.263,999.0,0.9670573311639964
50,2025-08-01T15:46:19.791257,6,30,0,4,30.29,991.0,0.9935935935935936
51,2025-08-01T15:46:19.791283,6,30,0,6,30.331,1.44,0.2008828026866337
52,2025-08-01T15:46:19.791310,6,30,0,8,30.411,1.99,0.20079782890318545
53,2025-08-01T15:46:38.394682,6,30,1,8,37.83,2.0,0.7793408701104697
54,2025-08-01T15:46:38.394730,6,30,1,10,30.144,1.86,0.7765186021823928
55,2025-08-01T15:46:38.394751,6,30,1,12,30.11,2.2,0.882170542635659
56,2025-08-01T15:46:38.394775,6,30,1,14,30.192,2.58,0.9994568097509273
57,2025-08-01T15:46:59.460108,6,30,5,6,303.245,1.46,0.022353655812450236
58,2025-08-01T15:46:59.460149,6,30,5,8,30.362,482.0,0.9990580330676504
59,2025-08-01T15:46:59.460163,6,30,5,10,30.438,1.48,0.20101744080000453
60,2025-08-01T15:46:59.460173,6,30,5,12,30.219,2.24,0.20371784232365142
61,2025-08-01T15:47:18.023323,6,100,0,4,120.204,397.0,0.5687502174573268
62,2025-08-01T15:47:18.023399,6,100,0,6,100.205,600.0,0.8075949367088608
63,2025-08-01T15:47:18.023419,6,100,0,8,100.672,790.0,0.9990722345835983
64,2025-08-01T15:47:18.023439,6,100,0,10,100.717,542.0,0.7478440493057185
65,2025-08-01T15:47:37.002503,6,100,1,4,120.887,396.0,0.6946445371043058
66,2025-08-01T15:47:37.002534,6,100,1,6,100.638,599.0,0.9991156422027465
67,2025-08-01T15:47:37.002550,6,100,1,8,100.34,180.0,0.44010766399250895
68,2025-08-01T15:47:37.002569,6,100,1,10,100.193,548.0,0.9318864774624374
69,2025-08-01T15:47:56.024507,6,100,5,4,120.349,395.0,0.5708969474307448
70,2025-08-01T15:47:56.024619,6,100,5,6,100.374,130.0,0.33299232736572887
71,2025-08-01T15:47:56.024790,6,100,5,8,100.963,782.0,0.9988332359379178
72,2025-08-01T15:47:56.024869,6,100,5,10,100.459,538.0,0.7502144084483422
73,2025-08-01T15:48:13.367354,9,10,0,10,12.201,4.35,0.667738766629182
74,2025-08-01T15:48:13.367407,9,10,0,12,10.145,5.1,0.7878962536023054
75,2025-08-01T15:48:13.367439,9,10,0,14,10.152,5.76,0.8638390413836485
76,2025-08-01T15:48:13.367467,9,10,0,16,10.156,6.94,0.9997833792831823
77,2025-08-01T15:48:31.779221,9,10,1,8,12.191,3.51,0.8100608133989655
78,2025-08-01T15:48:31.779269,9,10,1,8,10.193,3.51,0.842604341709592
79,2025-08-01T15:48:31.779298,9,10,1,8,10.182,3.3,0.8042867517601666
80,2025-08-01T15:48:31.779312,9,10,1,10,10.12,4.36,1.0
81,2025-08-01T15:48:50.397765,9,10,5,10,12.177,4.4,0.1732544961813254
82,2025-08-01T15:48:50.397804,9,10,5,12,10.113,492.0,1.0
83,2025-08-01T15:48:50.397814,9,10,5,14,10.279,5.85,0.20628230894625316
84,2025-08-01T15:48:50.397820,9,10,5,16,10.179,6.92,0.2099552450166411
85,2025-08-01T15:49:08.071005,9,30,0,4,36.361,985.0,0.9664805698413135
86,2025-08-01T15:49:08.071112,9,30,0,6,30.527,1.48,0.19949862036087215
87,2025-08-01T15:49:08.071202,9,30,0,8,30.367,1.93,0.20090890301537914
88,2025-08-01T15:49:08.071228,9,30,0,10,30.267,1.84,0.20149441624365477
89,2025-08-01T15:49:26.833934,9,30,1,4,36.194,585.0,0.6621000060520423
90,2025-08-01T15:49:26.833997,9,30,1,6,30.197,1.5,0.20126984126984124
91,2025-08-01T15:49:26.834018,9,30,1,8,30.319,945.0,0.9991952241168904
92,2025-08-01T15:49:26.834035,9,30,1,10,30.866,1.8,0.19718894268003315
93,2025-08-01T15:49:47.434396,9,30,5,2,37.884,496.0,0.5618174046662346
94,2025-08-01T15:49:47.434470,9,30,5,2,30.315,490.0,0.5966368695532777
95,2025-08-01T15:49:47.434516,9,30,5,2,30.269,493.0,0.5993753338298402
96,2025-08-01T15:49:47.434540,9,30,5,4,30.113,985.0,1.0
97,2025-08-01T15:50:06.041247,9,100,0,4,120.579,397.0,0.5668733501669911
98,2025-08-01T15:50:06.041287,9,100,0,6,100.479,598.0,0.8029283665667681
99,2025-08-01T15:50:06.041298,9,100,0,8,100.303,793.0,1.0
100,2025-08-01T15:50:06.041314,9,100,0,10,100.688,543.0,0.7470284518176985
101,2025-08-01T15:50:25.549442,9,100,1,4,120.38,400.0,0.5737713504862725
102,2025-08-01T15:50:25.549543,9,100,1,6,100.873,599.0,0.8083849845990626
103,2025-08-01T15:50:25.549598,9,100,1,8,100.616,787.0,1.0
104,2025-08-01T15:50:25.549646,9,100,1,10,100.712,542.0,0.7507623433983581
105,2025-08-01T15:50:44.050230,9,100,5,6,120.722,321.0,0.4568992931988506
106,2025-08-01T15:50:44.050268,9,100,5,8,100.887,794.0,0.9597153250666588
107,2025-08-01T15:50:44.050286,9,100,5,10,100.838,539.0,0.702865983061941
108,2025-08-01T15:50:44.050294,9,100,5,12,80.566,447.0,0.6503778337531485
1,2025-08-01T15:51:02.976294,3,10,0,8,12.138,3.5,0.6278702961914988
2,2025-08-01T15:51:02.976379,3,10,0,10,10.474,4.17,0.7425894379796654
3,2025-08-01T15:51:02.976400,3,10,0,12,10.565,5.12,0.8657062503836987
4,2025-08-01T15:51:02.976409,3,10,0,14,10.202,6.09,1.0
5,2025-08-01T15:51:20.966031,3,10,1,8,12.208,3.43,0.19037096180819016
6,2025-08-01T15:51:20.966215,3,10,1,10,10.247,114.0,0.9981262808626915
7,2025-08-01T15:51:20.966309,3,10,1,12,10.151,5.07,0.235578947368421
8,2025-08-01T15:51:20.966365,3,10,1,14,10.208,6.06,0.24140954462959904
9,2025-08-01T15:51:39.557300,3,10,5,8,10.286,3.35,0.641594689403715
10,2025-08-01T15:51:39.557392,3,10,5,10,10.306,4.4,0.7800522202424007
11,2025-08-01T15:51:39.557423,3,10,5,12,10.232,3.09,0.6082627504700857
12,2025-08-01T15:51:39.557557,3,10,5,14,10.215,6.05,1.0
13,2025-08-01T15:51:56.771069,3,30,0,10,36.254,1.86,0.7389927477498504
14,2025-08-01T15:51:56.771123,3,30,0,10,30.215,1.85,0.7692307692307693
15,2025-08-01T15:51:56.771154,3,30,0,12,30.231,2.16,0.8645095330061094
16,2025-08-01T15:51:56.771170,3,30,0,14,30.268,2.6,0.9996497951632086
17,2025-08-01T15:52:15.697978,3,30,1,6,37.918,1.5,0.7783225114639676
18,2025-08-01T15:52:15.698017,3,30,1,6,30.29,1.49,0.8144329896907216
19,2025-08-01T15:52:15.698028,3,30,1,8,30.493,1.94,0.9986685468796117
20,2025-08-01T15:52:15.698036,3,30,1,10,30.39,1.85,0.9622284867173481
21,2025-08-01T15:52:35.136256,3,30,5,6,36.294,1.48,0.6974320330158712
22,2025-08-01T15:52:35.136298,3,30,5,8,30.273,1.49,0.7341327551567729
23,2025-08-01T15:52:35.136311,3,30,5,10,30.213,1.79,0.842152466367713
24,2025-08-01T15:52:35.136342,3,30,5,12,31.241,2.23,0.9934189046445376
25,2025-08-01T15:52:53.294678,3,100,0,4,120.827,393.0,0.5764228422787593
26,2025-08-01T15:52:53.294720,3,100,0,6,101.132,595.0,0.8195417160661778
27,2025-08-01T15:52:53.294732,3,100,0,8,100.614,767.0,0.9999662074860357
